Entry,pstr_c3,pstr_c5,pstr_c7,pstr_c8,pstr_d3,pstr_d5,pstr_d7
B2V8I4,0,0,0,0,0,0,0
B2VDG5,6,0,6,0,2,0,0
B2VFC7,47,9,57,48,44,3,7
B2VH10,34,19,27,16,49,9,0
B2VH13,16,18,13,18,16,0,0
B2W572,81,58,148,70,120,6,4
B2XTU9,135,115,412,140,246,11,32
B2ZFP3,0,1,0,6,0,0,0
B2ZXD5,48,11,68,18,40,0,17
B3DH20,86,13,118,53,41,4,6
B3DHU2,21,15,36,0,27,7,0
B3DN87,2,8,8,5,19,0,0
B3DNN5,50,44,108,64,74,30,2
B3E099,239,201,934,211,226,55,16
B3E1Z4,63,23,31,17,26,3,1
B3ERN8,0,0,0,0,0,0,0
B3EUD6,0,0,0,0,0,0,0
B3EUG6,0,0,0,0,0,0,0
B3EWY9,0,0,6,0,0,0,0
B3EWZ3,59,43,140,47,61,2,0
B3EWZ6,540,382,750,513,381,73,43
B3FHT4,30,63,210,26,56,16,0
B3LF48,81,90,117,44,110,27,27
B3M1E1,92,59,101,32,77,11,21
B3PDE5,30,21,32,30,22,3,0
B3PGJ1,0,0,0,0,0,0,0
B3PYH7,4,2,40,0,12,4,0
B3QL00,206,137,435,182,177,21,6
B3QP89,0,5,6,4,8,5,0
B3QR64,152,118,342,244,244,36,16
B3QVL0,471,242,931,361,404,76,41
B3VQ24,82,75,121,58,113,16,12
B4EYV7,0,0,0,0,0,0,0
B4F1L5,9,8,41,8,17,0,0
B4F6K2,2,24,4,13,15,0,0
B4F6W9,54,47,128,92,62,12,4
B4F753,8,2,21,9,7,2,0
B4FHY0,123,122,226,46,147,27,13
B4GEU5,80,66,107,80,75,18,3
B4GRJ2,4,10,45,0,16,2,0
B4GUZ2,83,118,162,58,158,42,21
B4H4X0,28,18,28,29,24,3,0
B4J3F1,22,24,53,0,15,13,0
B4KSY3,24,18,98,61,26,3,3
B4L1Z2,0,0,3,4,0,0,3
B4L6Q5,2,1,15,5,7,6,1
B4MX21,79,58,144,58,26,2,1
B4PY69,23,16,15,6,10,3,5
B4R9R7,69,54,384,102,47,14,0
B4RX40,96,56,131,82,83,13,19
B4RZM6,102,58,259,4,69,18,13
B4S4H8,203,154,270,325,258,44,13
B4TAV4,121,22,114,48,39,5,0
B4TJ42,29,23,95,11,20,0,0
B4TSL7,366,199,339,215,291,79,28
B4TVB1,198,97,337,143,146,23,25
B5BLW5,34,24,79,56,34,4,0
B5DF91,78,79,126,126,110,26,10
B5DG51,157,163,510,286,271,78,24
B5E5X4,78,83,105,82,54,11,7
B5FFK8,68,71,108,101,73,16,15
B5QVR2,188,94,395,241,218,55,11
B5RHV8,69,101,109,85,76,36,2
B5X186,21,7,19,8,21,0,8
B5X2B8,1,2,13,0,2,0,0
B5X582,87,67,185,54,55,3,5
B5XAM2,59,45,132,65,107,8,4
B5XGE7,28,25,16,8,10,3,0
B5XNW7,75,33,23,5,41,10,0
B5XQ35,0,0,0,0,0,0,0
B5Y1L4,12,11,34,0,21,0,11
B5YEQ1,36,28,34,31,34,10,3
B5YF42,68,76,63,51,88,19,20
B5YHS4,30,24,53,32,35,10,6
B5YM03,0,0,0,0,0,0,0
B5YYA8,244,72,170,99,148,35,46
B6EN06,0,0,0,0,0,0,0
B6H060,0,0,0,0,0,0,0
B6HNK6,83,64,187,116,54,17,11
B6IRB5,229,140,537,158,228,42,23
B6IRR7,136,115,217,78,146,31,20
B6JEX9,21,20,64,71,25,14,12
B6JY16,39,21,67,75,78,6,12
B6SFA4,0,0,0,0,0,0,0
B6SHG7,39,7,20,20,55,5,3
B6SZW0,194,123,251,129,182,39,20
B6ZJZ9,137,106,238,140,227,29,23
B7E7M8,47,36,76,25,49,18,3
B7F845,1608,767,3361,1867,1446,210,95
B7FAL5,105,134,289,61,157,20,6
B7FRE8,133,170,373,282,234,35,32
B7FSL4,72,111,288,75,168,17,7
B7FXW1,39,56,175,26,76,20,0
B7G3Y9,15,36,91,17,76,0,4
B7IFE0,5,7,33,11,17,9,0
B7JN38,103,91,117,68,135,19,14
B7JZW9,0,0,0,0,0,0,0
B7K335,349,173,871,319,359,64,42
B7K4A4,115,85,341,99,115,33,32
B7KWT4,211,116,301,162,137,53,2
B7LWR4,34,39,50,46,51,14,16
B7NF27,22,12,47,7,35,4,0
B7U540,11,22,41,14,14,1,2
B7VIZ5,3,0,4,14,6,1,0
B7VJ58,8,2,3,0,3,0,0
B7VM38,42,25,74,20,73,3,0
B7YZV4,7,8,14,0,14,0,0
B7ZFT1,57,40,88,6,50,6,5
B7ZUF3,130,100,129,86,147,22,4
B7ZWR6,184,137,291,174,232,25,40
B8AAM2,6,25,18,0,18,0,0
B8BCZ8,27,45,89,51,67,5,5
B8BMI1,0,0,0,0,0,0,0
B8CH52,61,31,38,4,33,7,0
B8D065,73,26,65,27,35,2,17
B8D0C7,0,0,0,0,0,0,0
B8DZS1,13,3,7,14,2,0,0
B8E968,4,5,1,7,0,0,0
B8F4B1,2,13,52,13,24,9,6
B8F7S3,71,75,122,20,70,7,6
B8FU92,11,21,23,23,34,6,16
B8GR29,3,0,13,6,13,1,8
B8GV49,166,191,377,224,280,48,34
B8GXA0,116,59,96,111,122,24,2
B8H4W6,37,33,36,12,29,15,0
B8H555,22,19,63,29,47,12,7
B8HLD2,15,8,30,23,10,3,0
B8HUV7,475,250,674,463,340,54,60
B8HXV0,96,169,231,63,163,27,9
B8I304,68,24,55,28,56,0,6
B8J538,30,15,72,31,7,2,4
B8JI71,40,24,112,63,37,6,21
B8LIX8,0,0,0,0,0,0,0
B8M9K0,61,63,258,96,141,16,13
B8N0E7,40,41,100,40,57,24,8
B8NLM9,359,193,944,317,142,55,7
B8NM62,39,25,105,13,38,0,0
B8NU03,24,83,212,71,94,7,19
B8QYR5,158,67,278,40,145,16,2
B8XGR4,0,0,0,0,0,0,0
B8YG19,34,25,103,6,40,5,3
B9A1H3,292,96,589,168,338,24,23
B9DGD6,95,5,229,21,83,0,8
B9DGY1,44,30,102,17,87,13,4
B9DMT8,231,74,315,201,176,20,12
B9DVI3,5,0,7,2,17,4,1
B9EBE9,57,52,64,21,53,14,6
B9EMY6,4,21,33,1,17,2,5
B9ENE7,50,2,92,48,50,4,0
B9EUM5,3,11,8,0,3,0,0
B9EY52,145,183,347,145,147,23,6
B9F655,39,47,178,28,64,12,0
B9F676,9,26,7,0,19,8,7
B9F7C8,8,0,0,0,0,0,0
B9FAF3,286,218,401,246,376,70,33
B9FHF3,253,144,507,206,368,42,54
B9FTR1,70,81,201,35,66,7,4
B9G2X9,0,0,0,0,0,0,0
B9G5Y5,54,50,129,29,83,9,15
B9G8P1,0,0,6,0,1,0,0
B9K895,36,18,9,41,26,8,19
B9K8C0,118,104,128,138,128,14,13
B9KAB9,114,127,136,156,195,21,41
B9KLE8,1,7,30,0,5,0,0
B9L6U0,53,48,191,58,61,7,6
B9LZA9,131,116,301,52,116,12,0
B9PVB9,76,37,190,20,80,4,0
B9U3F2,237,100,359,173,222,13,44
B9VVJ6,5,8,17,0,11,6,0
C0CMQ8,527,341,1292,530,774,75,96
C0HJG3,52,70,60,37,69,16,0
C0HLA0,167,179,395,139,231,22,21
C0LGD7,11,32,39,15,17,11,8
C0LGF5,0,0,0,0,0,0,0
C0LGQ5,173,128,349,131,182,21,19
C0LGQ9,476,132,529,370,430,56,70
C0LGS2,102,54,123,123,0,10,0
C0LGU7,0,0,0,0,0,0,0
C0LGV0,267,279,699,357,392,56,4
C0LGV1,111,48,265,75,125,27,22
C0SP84,91,40,63,24,103,15,28
C0SPB2,25,67,122,57,43,8,18
C0ZJ16,19,44,171,38,67,11,17
C0ZKI1,7,2,51,0,13,0,0
C1A0S6,0,0,0,0,0,0,0
C1A6R5,23,24,69,53,47,24,14
C1AZ64,67,161,312,103,101,16,22
C1CC86,7,16,39,12,19,0,0
C1DFM2,24,14,10,10,18,4,0
C1DHS4,105,50,176,26,73,8,0
C1F407,19,5,10,22,12,9,0
C3K6J5,13,25,98,8,50,5,0
C3PFG5,0,0,0,0,0,0,0
C3VEQ4,52,98,182,94,75,44,2
C3VPR6,164,206,251,126,218,14,1
C4L0S9,264,222,360,142,227,35,40
C4LCN4,22,21,39,30,13,14,26
C4Y1G7,7,9,28,5,15,1,0
C4Y9D5,75,54,61,52,71,2,21
C4Z1T3,9,0,9,0,4,0,0
C5BSJ0,181,186,300,126,258,41,20
C5CGS8,3,14,15,19,29,5,0
C5CN82,13,22,17,13,37,8,2
C5DAE0,116,135,666,111,147,26,20
C5DIR2,125,61,105,54,96,7,2
C5H5C4,34,4,52,0,15,5,0
C5P7J2,41,18,48,24,42,0,14
C6D8Y7,0,0,13,0,1,0,0
C6KSS5,390,209,629,298,260,56,44
C6KTD2,0,4,1,13,1,0,0
C6V4R9,121,88,111,101,96,23,21
C6Y4A5,15,23,21,40,20,4,17
C7AU21,187,92,214,91,268,11,7
C7B178,69,36,147,66,87,14,9
C7EXK4,32,29,113,20,32,10,0
C8V1D1,59,60,166,32,83,15,3
C8V4D4,48,14,39,15,57,10,13
C8VK14,271,203,747,230,289,56,23
C9D7C2,176,137,293,105,246,29,30
C9K1X6,31,14,178,18,22,8,0
D0E0C2,53,23,48,17,43,10,0
D0E8I5,0,38,1,10,2,19,0
D0MYB4,3646,1918,5751,2209,2312,466,282
D0N1U4,78,55,237,107,63,9,14
D0NLC2,0,2,0,0,2,0,6
D1C2C6,27,15,99,26,28,4,11
D1C8C0,89,29,147,103,87,15,9
D1KF50,10,0,44,27,26,0,9
D1ZA70,60,103,80,119,98,31,16
D2CSU4,99,75,124,95,124,8,26
D2H417,47,43,17,77,52,27,4
D2H8V8,0,0,15,0,2,1,0
D2HKB0,175,169,306,172,190,30,5
D2I3C6,4,26,90,10,32,0,4
D2Z027,528,488,1578,433,566,109,59
D3GDK4,11,2,35,3,28,10,0
D3J162,10,13,22,14,14,17,7
D3KCC4,170,129,610,172,213,27,9
D3YVL2,113,7,212,42,119,16,4
D3YWP0,433,285,204,160,379,101,53
D3YXG0,1839,865,2031,1156,1028,190,89
D3YYI7,9,6,35,26,38,9,0
D3Z3K2,171,60,495,159,159,13,19
D3Z4S3,15,8,10,0,6,1,6
D3Z813,72,43,188,28,61,7,13
D3ZDK2,623,613,1608,697,571,136,92
D3ZF42,0,9,8,13,7,6,0
D3ZJP6,0,0,0,0,0,0,0
D3ZSC8,177,40,72,68,126,23,7
D4A5U3,112,32,167,134,138,3,8
D4ABL6,175,132,201,47,120,9,3
D4AJR9,196,199,384,186,153,26,16
D4ANB6,6,0,0,0,0,0,0
D4AU31,26,7,22,11,44,8,9
D4AUV1,39,31,16,30,28,3,4
D4AVD4,161,151,510,161,117,13,7
D4AZ24,178,90,658,220,42,16,1
D4B2L8,37,23,72,12,36,17,0
D4D4B1,406,220,360,233,430,56,15
D4GP30,11,4,38,15,13,2,0
D4GP33,61,11,56,68,71,4,9
D4P3R7,111,148,190,90,130,13,22
D5AKX8,32,0,10,0,11,3,0
D5AR83,0,0,8,0,0,0,0
D5EV35,45,66,191,66,81,17,12
D5FM38,6,0,15,0,3,0,0
D5JWB3,0,0,0,0,0,0,0
D5MCN2,0,0,0,0,0,0,0
D6WMZ8,58,30,88,22,56,1,0
D9HP19,312,163,487,368,187,50,16
E0U174,0,7,11,0,8,0,0
E0X9C7,5,10,24,0,11,7,0
E0ZS47,20,11,96,17,48,0,10
E0ZS48,10,42,78,34,28,25,0
E1B932,134,91,200,60,138,44,31
E1BB03,238,149,280,191,260,67,30
E1BPK6,152,134,340,145,72,12,19
E1BTG2,7,24,65,19,27,7,0
E1C5V0,63,62,104,64,105,23,9
E1V4H2,0,0,0,7,2,0,0
E1V7W1,0,0,3,0,1,0,0
E1V8I1,0,0,0,0,0,0,0
E2JA28,412,351,957,317,502,83,39
E2JA31,531,591,2070,550,483,114,25
E2QV03,31,24,32,40,38,8,0
E3G327,19,0,3,3,11,3,4
E3VWK2,47,32,45,29,53,8,0
E3WDQ9,239,503,651,236,133,93,9
E3XA68,0,5,0,0,0,0,0
E4PJF6,0,0,0,0,0,0,0
E5A7I6,17,6,48,4,19,2,0
E5RJM6,208,146,272,75,159,39,18
E6WHK1,0,5,16,5,6,0,0
E7EZI4,31,22,47,3,44,7,0
E7F187,41,26,33,0,33,3,0
E7F587,351,208,546,303,284,32,9
E7F6F7,29,17,27,16,55,7,8
E7F9T0,367,294,825,379,347,34,58
E7FAM5,44,33,122,38,70,11,5
E7QBZ1,43,32,111,51,67,15,24
E9AE57,180,195,638,185,246,36,4
E9L7A5,0,0,0,0,0,2,0
E9PU17,0,0,0,0,2,0,0
E9PV86,0,0,3,0,2,0,8
E9PY46,249,136,321,168,168,39,8
E9Q236,22,17,0,4,10,5,4
E9Q4F2,82,86,194,25,88,14,2
E9Q4Z2,80,40,134,68,128,6,6
E9Q5M6,0,0,0,0,0,0,0
E9Q7R9,223,176,516,184,300,17,36
E9Q876,208,99,314,184,220,34,50
E9Q8D0,12,11,19,15,11,0,0
E9Q8T7,227,132,347,121,198,31,2
E9Q9D5,23,33,135,8,18,9,12
E9QAM5,83,98,297,69,123,16,0
E9QAT4,105,85,84,22,60,6,12
E9QAU8,89,44,166,75,74,15,0
E9QIN8,99,96,215,70,124,24,2
E9QJQ6,183,71,168,94,99,22,0
F0NBH8,15,14,9,0,12,3,0
F1CYZ5,73,56,225,95,113,10,9
F1DLK1,50,42,66,33,53,3,15
F1M4A4,188,110,259,93,227,33,0
F1MBP6,54,22,24,43,36,7,0
F1N6G5,190,87,204,175,160,20,8
F1ND48,17,29,54,31,22,14,0
F1P4W9,187,96,233,92,163,25,16
F1P963,0,0,2,0,0,0,0
F1Q7H8,240,204,421,232,320,21,20
F1QB54,53,16,104,57,20,9,0
F1QC45,300,172,340,145,225,29,31
F1QH17,39,27,65,27,35,2,0
F1QN54,27,17,36,12,38,7,4
F1QX91,199,218,306,251,261,54,5
F1QXD3,742,448,1143,811,464,68,44
F1R4U0,0,35,133,24,38,6,0
F1RA39,2,32,33,0,11,0,4
F1RBC8,116,59,45,27,86,19,21
F1RBN2,45,23,69,76,34,6,0
F1RE57,34,10,81,8,11,7,0
F1SYI9,0,8,37,0,0,6,0
F2Z461,174,105,274,129,162,23,10
F4HNU6,157,123,168,54,64,40,3
F4HQ84,148,87,80,61,130,15,2
F4HRJ4,19,32,129,49,34,6,4
F4HT41,109,107,263,225,186,11,6
F4HU58,2,0,2,2,1,0,0
F4HVZ5,69,50,106,78,72,16,12
F4HWL4,110,78,141,154,114,19,0
F4HWY6,507,267,571,271,436,92,31
F4HYF3,10,0,0,0,0,0,0
F4HYJ7,0,0,0,0,0,0,0
F4I0P8,196,133,430,261,244,42,13
F4I116,180,157,415,231,230,65,41
F4I1L3,58,59,217,72,75,8,14
F4I1N8,15,14,46,0,10,5,0
F4I1X0,44,49,10,16,49,13,8
F4I2H2,80,35,66,36,68,14,3
F4I2J8,161,110,313,220,175,37,33
F4I2Y3,19,23,75,19,26,0,0
F4I893,119,70,170,55,62,15,0
F4I8X6,326,297,469,299,182,101,28
F4I9Q5,40,47,51,37,51,18,7
F4IAT2,444,139,297,250,231,65,34
F4ID16,233,195,585,219,122,27,8
F4IF36,25,13,20,24,51,3,10
F4IHJ0,47,15,73,36,30,0,10
F4IHS9,13,10,21,28,18,1,5
F4IIS5,104,84,241,116,71,25,0
F4IJK6,138,56,134,93,122,8,21
F4IK92,78,82,246,125,131,5,27
F4ILF8,22,22,21,32,34,15,0
F4ILR7,676,392,727,400,405,113,78
F4ILY9,22,7,33,0,13,8,0
F4IME2,23,28,39,19,11,3,0
F4IN58,153,157,162,123,189,51,28
F4IPI4,41,22,8,21,27,6,1
F4IRU3,0,0,3,0,0,0,0
F4IS56,8,8,18,0,0,1,0
F4ISQ7,45,66,87,55,76,14,0
F4ISV9,5,10,32,18,24,5,0
F4IU14,21,46,62,0,10,14,0
F4IZC4,113,132,387,161,223,31,0
F4J0A8,80,40,56,19,69,5,10
F4J1Q9,14,28,49,10,32,1,0
F4J220,56,61,90,62,92,12,22
F4J2M6,114,77,209,116,83,37,15
F4J7S8,10,16,50,7,35,7,0
F4J9M5,34,5,100,0,30,0,0
F4J9Q6,169,148,254,199,204,63,36
F4JAU2,83,40,138,28,64,3,0
F4JAU3,235,240,315,191,307,74,37
F4JBP3,6,27,102,30,45,9,0
F4JC97,98,44,256,34,55,16,7
F4JCC1,307,109,312,133,207,43,18
F4JCQ3,52,17,57,3,58,5,2
F4JCY2,342,139,428,396,216,50,18
F4JGR5,194,181,542,124,227,30,20
F4JIN3,56,9,123,32,57,4,5
F4JIP9,343,219,514,248,335,32,22
F4JJL0,133,126,142,114,144,36,15
F4JKK0,69,48,135,58,100,14,0
F4JLE5,43,59,54,48,47,12,6
F4JLK2,118,105,280,155,70,23,12
F4JMJ1,123,98,199,95,183,27,19
F4JNX3,69,29,74,40,66,23,7
F4JQ95,78,67,132,71,93,37,21
F4JRR1,106,64,84,77,91,27,13
F4JS25,89,49,173,86,150,35,17
F4JTE7,15,8,21,14,15,0,0
F4JTP5,0,19,89,16,30,0,13
F4JTS8,294,158,325,108,310,53,37
F4JVA9,35,14,50,12,27,13,0
F4JWT7,5,0,0,4,9,2,0
F4JXF1,12,15,18,8,25,8,0
F4JY37,472,299,408,288,325,83,18
F4JZ24,13,3,50,32,75,2,0
F4JZG9,71,63,141,44,43,4,0
F4K265,172,96,122,69,115,33,20
F4K3M6,10,20,30,25,28,4,0
F4K5J1,0,0,0,0,0,1,0
F4K6B8,403,270,637,325,456,65,90
F4KAB8,214,124,273,100,129,42,7
F4KB17,88,31,91,39,61,15,4
F4KBM7,31,12,52,2,29,10,0
F4KCC2,45,6,31,0,26,0,0
F4KD71,22,37,108,32,22,0,8
F4KE63,51,44,110,46,41,3,0
F4KGU4,23,18,75,41,21,1,0
F4KHD8,120,151,158,70,181,39,10
F4KIA8,165,53,84,55,101,22,7
F4KIB2,0,0,9,0,0,0,0
F4KIL8,0,1,18,0,5,0,0
F4ZGF2,103,71,139,108,91,11,19
F6H9N6,106,18,102,40,114,9,2
F6QEU4,77,91,230,51,113,28,6
F6RIX4,12,0,23,20,38,2,5
F6S9E6,82,36,83,13,92,11,0
F7ASZ0,98,36,158,57,95,18,10
F7J184,137,113,345,113,140,27,24
F7J186,10,22,17,26,20,5,0
F7J188,73,73,59,70,56,14,0
F7J220,85,9,78,65,1,12,0
F8DIF2,213,129,518,205,295,27,29
F8RKV9,61,18,32,17,60,13,0
F8W2M1,35,33,70,31,33,0,0
F8W2M8,0,0,0,0,0,0,0
F8WLE0,0,0,0,0,4,0,0
G0S7B6,172,96,122,105,93,27,6
G0SA60,92,10,25,32,44,10,14
G1XU04,266,261,405,268,259,96,21
G2NFJ9,431,292,760,306,526,65,37
G3UZ78,355,100,259,113,176,43,9
G3V9D0,8,6,21,15,25,4,0
G3X987,111,51,171,88,134,13,8
G3XMC9,240,153,305,167,120,35,25
G4FEF4,24,8,21,10,37,1,1
G4MM92,72,44,306,81,41,8,9
G4RK44,10,14,68,0,18,0,0
G4WAW9,8,3,49,4,7,0,0
G5CTG2,0,18,31,1,7,6,0
G5E897,55,22,110,17,79,14,0
G5E8K5,417,233,656,350,384,53,7
G5EBV0,12,22,61,13,16,19,0
G5ECR8,92,74,231,92,95,5,6
G5ECS8,391,209,744,220,205,38,14
G5ED45,25,12,71,5,31,4,3
G5EDN6,26,11,49,21,33,7,0
G5EEE9,35,6,46,33,43,27,1
G5EEI8,31,24,38,16,61,13,0
G5EFJ9,26,38,82,9,37,2,0
G5EGA5,0,0,0,0,0,0,0
G5EGP8,180,94,426,55,148,32,10
G7ISB0,17,42,128,34,56,6,0
G8XHD8,42,16,63,15,33,0,0
G9FRD6,58,29,77,0,74,7,1
H2KZK4,89,86,244,65,184,21,5
H2L099,12,27,25,22,10,1,1
H2L0H3,37,18,91,47,76,4,0
H2LNR5,31,15,27,15,35,13,1
H2LRU7,339,234,813,342,395,65,23
H2QII6,21,32,60,8,28,10,0
H2QL32,62,19,43,22,65,3,0
H3ZPL1,481,264,746,262,459,74,34
H8ZPX2,35,8,80,9,62,2,13
H9BW96,17,29,95,5,22,3,0
I0IUP3,68,23,76,44,46,17,7
I1BRD6,21,65,176,22,37,5,0
I1BTD7,44,27,40,17,19,10,3
I1K0K6,233,95,662,167,198,19,12
I1M2U5,26,17,24,40,71,10,2
I1MGE5,79,26,82,28,85,1,7
I1R9A9,52,47,51,27,64,10,3
I1RNL0,29,60,307,12,81,4,11
I6X8D2,984,754,2568,768,588,61,68
I6XD69,197,102,182,174,71,40,4
I6XHJ3,31,63,168,20,41,2,22
I6YDK7,13,28,50,37,17,9,0
I6YEE1,35,46,90,33,79,9,17
I6YGS0,30,21,40,38,28,8,0
J4UHQ6,0,14,7,23,19,2,0
J9VT48,39,82,207,65,76,9,0
K0DZA0,128,81,215,42,94,2,0
K0E3U9,65,41,210,71,96,3,20
K2RU68,30,33,47,42,32,34,0
K3VA96,0,0,1,0,0,0,0
K3VDP2,4,0,0,0,0,0,0
K7K424,13,29,61,33,50,6,6
K7U9N8,50,20,55,24,37,11,5
K9NVA6,2491,1771,5132,2285,2298,454,294
L0E172,21,29,54,2,15,10,0
L0N7N1,7,9,32,7,1,0,0
L7IP31,92,100,211,66,90,19,7
L8AXV5,0,5,7,0,0,0,0
L8EUQ6,14,9,64,34,20,8,0
M1BYJ7,13,49,156,18,47,1,8
M1CZC0,49,62,256,56,91,0,0
M1V4Y8,157,87,316,131,188,21,14
M4IQQ7,319,170,158,92,255,40,42
M4IS88,90,69,177,115,112,12,0
M9MSG8,184,51,122,107,175,12,15
O00370,10,5,19,4,3,4,0
O00400,89,44,139,48,79,19,7
O00410,70,38,168,28,42,6,0
O00418,110,12,79,90,168,5,16
O00534,130,49,145,39,65,3,0
O00555,97,63,163,96,166,11,0
O00566,60,50,167,51,149,17,3
O00567,104,41,132,60,82,19,11
O00625,0,2,13,3,15,7,0
O00763,5,2,0,8,0,0,0
O00782,1712,1160,2703,1570,1200,232,180
O00806,606,91,436,318,480,90,37
O00909,586,385,1779,553,647,116,15
O01704,0,0,0,0,0,0,0
O02350,306,199,578,331,225,70,5
O02367,28,21,97,28,59,0,0
O02414,240,176,432,155,194,44,21
O02494,287,234,795,327,409,72,45
O02611,0,0,4,0,0,0,0
O02654,106,86,81,84,146,15,21
O02697,4,0,11,10,5,7,0
O02773,12,4,17,14,7,0,0
O02776,41,22,44,16,49,2,10
O02833,67,46,128,44,64,13,8
O04016,82,76,220,83,106,20,9
O04034,319,180,552,250,236,34,33
O04035,25,12,55,21,37,0,0
O04308,57,55,43,22,93,26,1
O04425,190,117,256,130,214,52,36
O04438,108,156,172,138,177,41,56
O04450,0,0,0,0,0,0,0
O04469,178,198,462,193,107,28,10
O04487,342,303,686,299,468,56,40
O04491,54,65,235,70,63,13,12
O04536,0,7,7,5,0,4,0
O04658,0,0,0,0,3,0,0
O04714,0,0,0,0,1,2,0
O04834,124,94,298,55,123,18,15
O04866,198,89,254,130,102,33,10
O05218,3,11,0,7,6,9,0
O05235,65,15,25,34,32,3,0
O05394,210,197,650,131,281,58,31
O05399,162,159,923,313,324,29,33
O05402,16,20,6,5,11,0,0
O05496,204,127,354,115,198,9,20
O06000,167,63,163,113,169,0,7
O06179,150,99,386,145,84,19,13
O06476,0,0,4,0,1,0,0
O06493,231,106,418,108,231,32,37
O06715,5,4,5,10,4,9,0
O06984,19,22,126,13,16,0,13
O07345,201,148,270,173,263,39,13
O07427,0,0,0,0,0,0,0
O07592,37,11,44,27,34,7,0
O07610,132,54,357,142,122,21,29
O07631,0,0,0,0,0,0,0
O07834,41,22,24,24,59,15,13
O08336,560,394,1023,469,492,126,39
O08424,253,204,765,183,303,45,38
O08437,59,59,122,19,114,14,0
O08595,17,5,38,0,21,4,0
O08672,17,18,22,10,9,0,0
O08759,66,67,127,39,72,29,5
O08760,14,3,38,17,13,6,0
O08796,33,35,74,13,83,5,7
O08810,209,161,554,158,187,50,20
O08836,28,19,54,0,33,2,20
O08875,155,156,198,105,132,23,20
O08962,130,79,219,122,139,8,6
O09043,853,403,1199,662,579,92,64
O09053,15,32,57,9,37,9,0
O09174,26,26,42,75,87,12,6
O09452,7461,6329,22035,8105,8739,1308,862
O13067,67,67,167,44,90,4,3
O13396,29,79,184,44,79,10,4
O13747,10,27,41,29,32,4,13
O13755,2487,2412,8124,2823,3051,521,217
O13798,967,986,1994,1299,994,167,102
O13816,63,9,136,16,15,0,0
O13823,14,20,92,11,67,3,4
O13833,48,28,105,30,22,2,0
O13842,1181,1010,2411,1353,1251,219,91
O13845,475,286,707,334,302,105,27
O13853,25,35,82,43,33,9,0
O13871,85,54,148,91,91,16,4
O13899,19,12,24,8,22,2,0
O13911,61,57,115,102,101,23,33
O13932,34,51,207,117,104,3,11
O13945,0,10,29,0,7,0,0
O13962,1,11,31,9,13,1,0
O13971,54,17,38,17,32,5,17
O13982,113,78,148,65,174,16,21
O14036,258,239,669,321,330,78,35
O14040,138,150,308,191,191,33,31
O14045,60,26,35,15,42,13,19
O14077,201,165,166,160,203,44,24
O14084,27,43,26,22,35,1,5
O14105,152,108,119,84,164,26,13
O14115,42,16,46,24,48,7,9
O14121,41,47,227,33,73,19,0
O14190,15,30,41,37,24,6,0
O14229,0,11,18,12,15,0,0
O14232,14,0,12,4,7,0,0
O14233,41,26,80,6,28,15,0
O14248,61,28,72,20,49,19,6
O14297,210,220,465,269,229,50,42
O14306,75,73,101,62,75,18,16
O14325,26,16,31,23,30,11,8
O14326,48,49,154,75,62,4,4
O14327,64,113,309,135,162,46,12
O14359,9,13,122,42,39,9,0
O14530,285,157,405,200,216,44,19
O14595,77,39,47,76,48,7,0
O14617,16,30,81,34,23,9,4
O14717,49,12,18,18,27,0,0
O14757,32,34,179,85,20,2,7
O14830,5,8,39,7,10,2,0
O14965,16,4,20,13,32,0,0
O14976,50,21,31,10,10,0,1
O14980,49,30,122,41,69,9,3
O15050,0,0,20,0,3,0,5
O15084,12,13,35,8,19,0,0
O15164,7,8,45,0,5,6,0
O15254,169,89,313,148,166,24,8
O15438,32,40,136,42,48,14,0
O15439,761,229,785,402,429,58,73
O15442,298,155,522,384,249,47,17
O15457,3,7,21,3,36,1,0
O15528,158,77,316,192,168,14,26
O15865,2117,1755,4454,1790,2659,393,245
O15891,277,265,793,217,299,75,32
O15910,8,4,8,0,4,0,0
O16087,0,0,0,0,0,0,0
O16098,0,0,0,0,0,0,0
O16140,139,121,108,61,173,36,7
O17040,49,32,154,63,57,20,0
O17071,799,514,2145,728,556,99,37
O17185,15,30,83,22,36,0,6
O17310,8,3,7,0,0,0,0
O18158,0,0,0,3,1,0,0
O18276,297,189,519,237,169,37,23
O18345,9,3,6,0,1,0,0
O18373,52,33,80,34,52,8,0
O18404,38,70,149,46,111,18,19
O18640,0,0,0,0,0,0,0
O18783,0,0,0,0,0,0,0
O21042,185,217,469,230,217,91,43
O21270,0,0,0,0,0,0,0
O22040,90,43,99,7,50,5,0
O22042,0,3,6,0,3,0,0
O22141,147,141,260,178,138,47,8
O22145,72,54,50,48,55,7,2
O22151,44,44,94,53,58,9,11
O22160,40,62,124,109,97,19,9
O22165,80,12,156,26,50,4,4
O22173,34,8,55,0,4,11,0
O22197,163,141,401,188,252,50,58
O22207,227,115,616,243,279,32,40
O22268,0,3,7,0,0,0,0
O22307,82,60,222,143,153,25,17
O22494,0,0,27,0,5,0,0
O22608,18,0,22,0,0,0,0
O22609,219,274,476,271,303,65,21
O22755,60,75,128,80,72,11,0
O22833,107,89,211,86,134,15,3
O22870,0,6,4,0,1,1,0
O22899,81,65,160,56,137,19,4
O22925,333,288,430,301,311,99,22
O22928,164,128,156,113,164,43,61
