Entry,pstr_c3,pstr_c5,pstr_c7,pstr_c8,pstr_d3,pstr_d5,pstr_d7
Q9FNS4,0,0,0,0,0,1,0
Q9FPM6,1118,480,208,677,934,1175,840
Q9FPR3,0,0,0,0,0,0,0
Q9FR62,840,1217,991,1027,1120,989,505
Q9FT74,492,671,0,312,488,530,0
Q9FUM1,0,0,0,0,1,1,0
Q9FVQ1,0,0,0,0,0,1,0
Q9FVX1,0,0,0,0,0,5,0
Q9FWS4,0,0,0,0,0,18,0
Q9FX83,0,0,0,0,0,7,0
Q9FXT4,432,298,277,196,438,287,62
Q9FY65,0,0,0,0,11,0,0
Q9FYC2,0,0,0,0,0,13,0
Q9FYE1,0,0,0,0,0,2,0
Q9FZ29,0,0,0,0,0,2,0
Q9FZ32,0,3,0,0,4,83,5
Q9FZH0,0,0,0,7,0,0,0
Q9GKL8,0,0,0,0,0,0,0
Q9GKS9,229,107,95,68,455,125,38
Q9GKT2,2777,1454,1154,1815,1647,2705,4519
Q9GKV7,230,94,141,302,210,73,52
Q9GLK0,1047,1474,847,1164,1013,1513,667
Q9GLP0,2087,3809,2733,2437,2877,2722,1328
Q9GLP1,8,2,0,13,0,2,7
Q9GLW7,3763,4175,3791,4026,3669,5772,2001
Q9GLW9,0,0,0,0,0,7,0
Q9GLZ9,75,121,43,146,98,107,30
Q9GM44,288,153,98,77,259,101,52
Q9GM70,1113,2350,915,1613,964,760,44
Q9GPU2,0,0,0,0,0,0,0
Q9GR88,1779,1822,848,1363,1268,1696,1011
Q9GRC0,703,715,541,985,612,830,1105
Q9GRJ3,0,0,0,0,0,0,0
Q9GSB0,203,200,326,238,332,193,934
Q9GV41,1514,2636,794,3843,2425,1968,431
Q9GZN2,532,1075,512,738,617,703,363
Q9GZQ3,205,412,563,232,259,303,231
Q9GZQ4,71,46,15,86,41,29,10
Q9GZQ6,0,0,0,4,0,0,0
Q9GZR5,295,986,316,322,107,259,12
Q9GZR7,326,183,92,100,261,182,81
Q9GZS9,39,285,62,126,55,157,15
Q9GZV8,172,28,26,35,100,43,43
Q9GZX3,340,308,166,181,310,257,85
Q9H008,551,1051,690,841,715,722,191
Q9H013,12,7,0,0,2,4,11
Q9H079,100,86,33,90,119,99,24
Q9H0A0,143,315,191,240,254,183,44
Q9H0C1,209,211,162,147,296,361,142
Q9H0G5,333,478,704,454,454,343,190
Q9H0J4,484,550,267,401,498,669,669
Q9H0M5,8,27,14,13,3,2,0
Q9H0N5,321,514,327,535,460,422,37
Q9H0R1,1179,1827,1030,1587,1127,1283,201
Q9H0R3,2044,2198,731,1563,2018,1714,312
Q9H0V1,275,314,185,227,267,245,96
Q9H0W7,677,904,398,344,698,659,245
Q9H0Y0,109,211,41,147,103,114,31
Q9H0Z9,1699,1123,1404,1063,4134,5624,3830
Q9H156,0,0,0,0,2,5,7
Q9H172,754,1446,557,1335,823,902,203
Q9H173,189,377,189,357,283,217,431
Q9H1A3,688,1206,683,1055,801,767,290
Q9H1A4,216,311,133,171,244,237,41
Q9H1H9,1402,1098,392,770,1114,1326,642
Q9H1N7,27,101,71,100,126,122,0
Q9H1P6,1602,1743,1302,1674,1997,2559,884
Q9H1U9,155,133,169,248,115,127,125
Q9H2B2,1468,671,435,1356,1512,1901,801
Q9H2D1,3221,2655,1159,1492,2136,2286,1756
Q9H2M9,1206,1289,607,955,1109,1283,310
Q9H2P9,247,542,432,425,381,403,166
Q9H2W6,106,217,213,150,151,157,141
Q9H2X6,92,44,8,10,13,21,6
Q9H2Y9,70,103,37,86,62,33,21
Q9H3F6,232,349,335,456,299,357,250
Q9H3H3,3,10,21,20,12,11,0
Q9H3H5,101,303,279,117,320,251,155
Q9H3L0,2103,1659,1016,2132,1572,2363,2449
Q9H3M0,18,52,9,21,25,42,15
Q9H3S4,858,1755,1176,863,1384,1349,1257
Q9H3S7,2430,2265,737,1606,1688,1645,1473
Q9H477,473,824,531,814,361,407,168
Q9H490,329,345,167,320,265,314,174
Q9H4G4,1798,2592,1443,2867,2053,1788,2626
Q9H4Q4,72,137,60,70,99,91,21
Q9H583,6,11,0,0,1,0,0
Q9H5L6,2,0,0,0,4,0,21
Q9H5X1,452,276,158,284,249,236,134
Q9H633,22,23,28,60,62,58,45
Q9H6D7,401,777,279,703,381,553,103
Q9H6I2,0,5,0,0,0,0,0
Q9H6P5,523,386,308,256,477,492,263
Q9H6R4,1178,1315,452,885,1650,1136,342
Q9H6T3,81,205,159,164,123,149,38
Q9H772,25,270,46,165,61,48,34
Q9H7Z6,0,0,0,0,0,0,0
Q9H867,143,298,104,161,195,163,45
Q9H892,606,879,302,627,514,676,160
Q9H8E8,302,419,129,264,223,454,108
Q9H8H2,1120,1093,435,876,732,518,164
Q9H8H3,383,711,586,393,620,712,812
Q9H8K7,649,1395,864,1230,864,1019,678
Q9H8V3,581,940,225,640,701,1067,145
Q9H8W3,371,488,308,329,269,408,105
Q9H8Y8,1366,1945,1157,1329,1362,1685,910
Q9H972,320,307,62,137,347,220,47
Q9H9B1,386,453,253,407,447,464,78
Q9H9Y6,1737,2211,1447,1840,1806,1672,518
Q9HAB8,178,200,96,112,132,172,63
Q9HAF1,584,1017,405,779,667,796,226
Q9HAR2,670,1258,444,842,687,857,1270
Q9HAT2,446,829,178,690,590,899,157
Q9HB40,74,502,287,404,152,295,17
Q9HB96,72,90,59,92,82,60,36
Q9HBH1,988,1368,1417,1373,1155,1396,682
Q9HBY0,5210,3931,1360,3724,3842,5961,3928
Q9HC07,281,778,254,469,501,613,311
Q9HC58,86,234,137,168,101,56,17
Q9HC77,0,0,0,8,1,0,0
Q9HCE0,2,11,0,3,0,0,0
Q9HCI6,0,0,0,3,5,3,0
Q9HCI7,60,38,54,44,18,35,7
Q9HCJ3,711,5444,1030,544,923,3287,395
Q9HCK4,13,4,9,0,10,1,0
Q9HCU4,484,579,250,152,452,251,565
Q9HD45,1671,2908,1797,1995,1240,1699,1110
Q9HDF6,0,0,0,0,2,0,0
Q9HFQ2,1466,1682,1803,1706,1374,959,468
Q9HGE0,0,0,6,0,0,0,0
Q9HU55,1477,1195,479,1066,795,985,408
Q9HYH5,419,562,148,382,719,518,46
Q9I3S3,564,1130,994,771,786,920,365
Q9I7F7,23,89,41,53,55,61,65
Q9I830,151,207,107,132,136,203,137
Q9I8D1,0,0,0,0,3,6,2
Q9I8I2,78,147,30,45,49,105,52
Q9I8J6,210,199,74,189,188,161,50
Q9I926,37,108,75,28,17,71,31
Q9I969,0,0,0,0,0,0,0
Q9I9A7,77,71,102,105,120,98,12
Q9IA76,12481,21592,22732,19831,15183,20826,9632
Q9IA79,2793,5095,3261,5187,3308,4326,1968
Q9IAL1,101,157,83,123,89,90,78
Q9IBG7,346,1,650,353,1174,725,2042
Q9J516,164,387,223,250,250,298,163
Q9JHA8,168,503,255,373,230,314,4678
Q9JHB3,345,901,414,588,448,548,802
Q9JHH6,0,59,15,7,18,22,30
Q9JHL1,2811,5180,4072,6136,3643,3630,1650
Q9JHS1,0,0,0,1,1,1,3
Q9JHS4,1730,2114,1212,1837,1616,1675,1188
Q9JHS6,108,45,24,80,76,111,51
Q9JHU4,145,110,68,95,6,72,6
Q9JHW0,1758,1271,1195,1605,1267,1210,1298
Q9JHW4,287,283,119,327,281,226,138
Q9JHW5,1390,1479,264,423,328,1485,167
Q9JI10,26,12,0,0,3,1,0
Q9JI44,1573,1410,788,686,491,928,244
Q9JI70,286,178,94,139,273,208,49
Q9JI78,452,535,174,584,375,411,168
Q9JI85,1532,3259,2025,2881,1924,2442,1218
Q9JID6,443,826,505,627,680,574,223
Q9JII1,969,1305,256,209,1112,438,112
Q9JIM4,251,304,73,108,239,205,80
Q9JIQ8,194,506,126,308,252,325,92
Q9JIS1,957,1400,544,850,727,969,501
Q9JIX8,3980,3576,1231,2207,3368,3417,1900
Q9JJ05,68,88,48,142,70,60,51
Q9JJ54,27,77,14,10,3,17,1
Q9JJ69,0,0,0,0,0,2,0
Q9JJ93,65,134,119,137,77,92,33
Q9JJ94,611,1478,808,1709,742,1293,687
Q9JJD0,85,190,15,11,98,162,0
Q9JJJ7,122,386,78,448,187,175,29
Q9JJK2,354,590,273,894,512,690,207
Q9JJP2,470,720,438,590,512,455,46
Q9JJP9,568,1108,614,637,533,579,510
Q9JJS0,5,7,3,0,2,4,21
Q9JJT0,893,1379,813,864,908,1148,322
Q9JJX8,1446,2247,1239,1941,1422,1599,553
Q9JK30,0,7,5,0,7,7,16
Q9JK38,60,58,5,12,34,61,1
Q9JK45,758,690,344,349,1146,657,1512
Q9JK72,261,371,141,303,266,372,127
Q9JK83,460,825,684,432,447,524,129
Q9JKJ9,9,17,4,36,13,11,0
Q9JKK0,148,140,115,81,56,136,116
Q9JKK1,880,1068,585,794,692,714,893
Q9JKM7,81,55,14,13,13,44,11
Q9JKP7,363,596,278,508,548,407,26
Q9JKP8,323,442,292,282,337,304,101
Q9JL56,87,236,96,123,146,167,66
Q9JLB0,2125,4329,2654,4566,2726,3048,867
Q9JLB4,0,0,5,3,0,0,5
Q9JLC6,2246,5777,2381,4120,2881,3052,1484
Q9JLC8,29,2,4,5,0,4,0
Q9JLG8,35,19,82,19,35,1,0
Q9JLI7,1914,1766,434,1275,2199,2434,569
Q9JLL3,179,416,71,39,126,176,731
Q9JLM4,8,21,13,6,8,16,8
Q9JLR1,12221,13280,9654,9920,8715,13755,8770
Q9JLT0,12142,16999,12952,13922,11867,14099,7746
Q9JLT4,662,704,334,633,645,831,294
Q9JLV6,1052,2150,724,841,1095,1986,202
Q9JM76,977,1895,944,1251,1373,2225,401
Q9JM83,766,780,285,426,333,454,287
Q9JMA1,409,504,298,317,439,463,150
Q9JMA7,16,59,24,35,12,67,29
Q9JMB1,51,104,29,49,136,205,83
Q9JMB7,791,1830,1189,1370,1259,1077,511
Q9JMD2,393,768,434,697,460,534,461
Q9JMD3,1251,1291,675,999,889,1195,841
Q9JME2,38,101,13,47,47,36,24
Q9K3J3,0,0,0,0,1,0,0
Q9K9H0,31271,5576,5182,16056,15195,17047,112094
Q9KJ20,37,91,7,44,67,104,35
Q9L7Q2,0,0,0,0,0,34,0
Q9L9D7,127,208,136,210,102,115,82
Q9L9G0,2603,1974,8414,2281,1527,349,108
Q9LD45,0,0,0,0,0,9,0
Q9LDD5,0,0,0,0,0,36,7
Q9LDK9,107,137,118,71,104,108,14
Q9LDZ0,0,0,0,0,0,2,0
Q9LE42,16,2,0,0,0,0,9
Q9LEV3,0,0,0,0,0,0,0
Q9LF68,0,0,0,0,0,0,0
Q9LF79,0,0,0,0,0,0,0
Q9LFH6,0,0,0,0,0,85,4
Q9LFH9,23,20,11,0,8,22,0
Q9LFU1,0,0,0,0,12,356,17
Q9LHG9,0,0,0,0,0,0,0
Q9LHQ5,0,0,0,2,7,5,12
Q9LHQ6,1019,1031,511,722,847,698,188
Q9LHS0,0,0,0,0,0,0,0
Q9LI74,0,0,0,0,0,16,0
Q9LI84,78,21,49,28,105,526,8554
Q9LIK9,0,0,0,0,0,0,0
Q9LIR6,0,0,0,0,0,0,0
Q9LJI5,0,0,0,0,0,4,0
Q9LJQ5,0,0,0,0,2,15,0
Q9LK16,0,0,0,0,0,0,0
Q9LK36,0,0,0,0,0,0,0
Q9LKW9,0,0,0,0,9,614,18
Q9LM66,14,52,76,74,31,176,0
Q9LMG7,295,922,628,840,395,444,85
Q9LMI7,742,1121,694,1044,845,922,283
Q9LMK7,0,0,0,0,0,10,0
Q9LN49,0,4,0,0,2,15,0
Q9LNW3,0,0,0,0,0,4,0
Q9LPD9,0,0,0,0,0,0,0
Q9LPI5,0,0,0,0,0,29,0
Q9LPV5,2167,2422,9456,1773,880,266,86
Q9LQ07,0,0,0,0,0,0,0
Q9LQU4,0,0,0,0,0,16,0
Q9LR30,0,0,0,0,0,6,0
Q9LR33,0,0,0,21,36,4,3
Q9LRB8,0,0,0,0,0,0,0
Q9LRT1,0,0,0,0,2,42,4
Q9LS94,0,0,0,0,0,14,0
Q9LT77,0,0,0,0,0,0,0
Q9LT78,0,0,0,0,0,0,0
Q9LTW0,12,0,0,0,5,0,0
Q9LTX9,0,0,0,0,0,5,0
Q9LUJ5,0,0,0,0,0,5,0
Q9LUQ6,0,0,0,0,0,0,4
Q9LV03,2,4,5,6,3,0,0
Q9LV09,46,12,2,3,2,1,0
Q9LVC3,0,0,0,0,1,5,0
Q9LVJ0,0,0,0,0,0,6,0
Q9LVV5,0,0,0,0,0,1,0
Q9LXH0,0,0,0,0,0,0,0
Q9LXI7,993,1273,510,249,1126,877,149
Q9LXS1,0,1,0,4,5,2,0
Q9LXT3,7,0,25,14,1,23,4
Q9LY23,0,0,0,0,0,0,0
Q9LYM2,0,0,0,0,0,9,0
Q9LZ41,0,0,0,0,0,0,0
Q9LZF6,0,0,0,0,0,0,0
Q9LZF7,206,77,67,121,195,64,99
Q9LZH9,0,0,0,0,2,0,0
Q9LZK5,539,235,194,712,105,172,60
Q9M0E2,0,0,0,6,0,0,0
Q9M0T3,0,0,0,0,0,18,0
Q9M0V0,49,25,17,59,79,35,84
Q9M0Y8,0,0,0,0,0,2,0
Q9M1K5,0,0,0,0,0,0,0
Q9M1R2,0,0,0,0,0,2,0
Q9M2F1,0,0,2,6,1,0,0
Q9M2K0,0,0,0,0,0,0,0
Q9M2S6,0,0,0,0,2,15,0
Q9M2U3,1716,1518,582,817,691,1197,678
Q9M2Z8,0,0,0,0,0,0,0
Q9M306,0,0,0,0,0,3,0
Q9M339,2,0,0,13,2,0,0
Q9M3D2,0,0,0,0,0,0,0
Q9M3H5,0,0,0,0,0,5,0
Q9M3V8,0,0,10,14,33,11,7
Q9M5M6,0,0,0,0,0,0,0
Q9M5M7,0,0,0,0,0,0,0
Q9M612,0,0,0,0,0,7,0
Q9M7Q7,0,0,0,2,2,0,0
Q9M883,0,0,0,0,0,1,0
Q9M885,0,0,0,0,0,0,0
Q9M8Z7,133,105,625,131,246,31,11
Q9M9E8,380,806,210,607,498,548,42
Q9M9E9,0,0,0,0,0,0,0
Q9M9M6,0,0,0,0,0,13,0
Q9M9M9,0,0,0,0,1,27,4
Q9MAA2,0,0,0,0,0,0,0
Q9MAB9,0,0,0,0,0,0,0
Q9MAC8,0,0,0,0,1,3,0
Q9MAG3,77,15,24,74,3,21,11
Q9MAK9,0,0,0,0,0,0,0
Q9MAM1,0,0,0,0,0,3,0
Q9MAM3,0,0,0,0,2,31,0
Q9MAU3,0,0,0,0,0,9,0
Q9MBB3,0,0,0,0,0,0,0
Q9MBF8,254,524,186,335,487,423,190
Q9MUV7,0,0,0,11,0,6,0
Q9MYM7,138,739,247,542,192,238,185
Q9MYP6,154,99,69,71,158,86,66
Q9MZ30,0,0,0,0,0,0,0
Q9MZT6,40,69,44,44,25,61,64
Q9N0A4,347,618,267,392,259,272,136
Q9N0C7,0,1,0,0,5,0,0
Q9N126,831,1415,842,834,1581,1362,652
Q9N1F5,0,0,0,0,0,0,0
Q9N293,83,216,166,140,288,213,100
Q9N294,0,5,1,0,4,0,0
Q9N2I7,736,2063,1068,812,1068,1423,519
Q9N4I4,0,0,0,0,2,0,0
Q9N658,522,989,236,435,349,430,100
Q9N9V4,0,0,0,0,0,0,0
Q9NB71,0,0,0,0,0,0,0
Q9NBX4,1281,1967,6268,6770,1722,1316,991
Q9NDS0,335,520,282,361,281,302,102
Q9NEW6,7291,5948,2565,3842,6666,5499,3221
Q9NGQ2,39,28,20,10,30,40,35
Q9NH13,0,3,2,0,2,0,0
Q9NHW7,215,165,533,188,204,28,30
Q9NJU9,0,0,0,0,0,25,17
Q9NLA6,23,640,65,32,12,402,49
Q9NP87,506,457,328,705,329,439,703
Q9NP95,1125,1220,804,859,1258,1440,1318
Q9NPA1,36,62,65,40,28,32,11
Q9NPA2,76,19,10,15,70,518,11057
Q9NPC3,38,19,20,0,15,4,107
Q9NPF2,109,260,215,188,162,133,314
Q9NQ48,174,297,111,199,162,274,23
Q9NQ55,319,174,185,129,263,220,139
Q9NQE7,1187,1511,857,1069,1227,1549,176
Q9NQG7,286,269,121,169,189,170,105
Q9NQH7,959,7742,2833,6738,1015,6217,979
Q9NQR8,107,267,122,172,179,143,40
Q9NQR9,221,364,249,519,283,450,174
Q9NQT4,51,65,66,25,45,23,12
Q9NQW7,923,887,592,619,1059,1129,341
Q9NQX0,794,1198,612,1130,754,915,1575
Q9NQX5,3477,5077,2966,5191,4279,4614,2965
Q9NQZ5,948,1341,664,1244,1144,765,342
Q9NR16,86,278,78,40,180,124,71
Q9NR30,941,1237,310,673,399,606,186
Q9NR64,204,637,246,480,162,269,35
Q9NR80,682,845,490,892,425,626,349
Q9NRA8,28,17,16,8,6,27,45
Q9NRB3,0,25,0,0,1,3,0
Q9NRG9,296,422,181,345,280,444,75
Q9NRH2,671,1248,683,1085,731,732,495
Q9NRK6,39,4,0,0,0,1,0
Q9NRM2,780,490,227,361,625,465,123
Q9NRN9,80,208,103,79,99,181,50
Q9NRW4,775,1020,557,868,467,872,153
Q9NRX2,146,362,266,220,202,221,73
Q9NRY5,157,246,133,142,167,187,128
Q9NRY6,433,690,455,204,300,274,141
Q9NS37,3849,1939,536,1269,5300,2514,1756
Q9NS40,203,374,196,251,221,335,213
Q9NS62,202,431,425,293,273,377,213
Q9NS73,48,68,36,46,34,27,22
Q9NS84,0,0,0,0,1,0,1
Q9NSD9,1274,1776,761,1374,896,1381,262
Q9NSG2,262,207,232,388,359,196,62
Q9NTG1,27,29,14,0,3,4,0
Q9NTG7,4721,9630,4372,7193,4837,9059,3150
Q9NTJ5,452,768,313,649,487,395,314
Q9NU02,288,715,130,98,504,795,91
Q9NU22,11,12,0,0,2,4,1
Q9NUD7,363,188,83,177,243,249,240
Q9NUM3,303,482,191,118,214,445,120
Q9NUN7,1404,1333,1013,1149,668,875,251
Q9NUP1,189,445,357,361,249,405,105
Q9NUQ2,587,1145,618,882,672,717,172
Q9NUQ6,7,5,2,3,0,10,28
Q9NUQ7,617,948,482,526,612,507,681
Q9NUQ9,2794,3290,2204,3520,1984,2717,2036
Q9NUV9,14,3,6,3,13,6,54
Q9NVD3,5,49,28,14,55,31,2
Q9NVE4,376,524,298,156,402,711,741
Q9NVG8,894,940,495,628,1116,682,202
Q9NVH0,102,217,81,165,100,129,48
Q9NVM9,629,512,288,352,491,467,298
Q9NVP1,488,1003,258,491,562,513,91
Q9NVR7,362,538,167,377,314,324,132
Q9NVX0,103,265,106,192,166,201,60
Q9NW38,259,438,178,293,340,383,222
Q9NWB6,3606,4767,996,2083,3725,4045,2400
Q9NWH7,512,316,297,419,508,496,729
Q9NWM3,2208,2845,1261,2874,1391,1813,748
Q9NWT6,0,0,0,0,1,23,0
Q9NWU1,307,189,76,67,241,107,0
Q9NWY4,74,208,213,191,166,100,23
Q9NWZ8,59,120,55,125,91,79,19
Q9NX07,982,1068,648,704,799,823,400
Q9NX08,61,37,77,63,27,43,8
Q9NX57,400,708,340,344,337,441,136
Q9NX74,130,126,41,87,96,83,34
Q9NXB0,658,803,325,469,862,761,260
Q9NXC2,234,385,275,416,315,301,76
Q9NXG6,328,1009,434,384,549,518,97
Q9NXH9,315,333,129,164,329,254,175
Q9NXK6,142,356,135,229,128,167,81
Q9NXK8,3,2,8,0,5,5,0
Q9NXL6,3,13,5,11,8,23,12
Q9NXS3,481,664,319,770,247,348,212
Q9NXW9,54,104,40,49,66,80,23
Q9NY26,700,1640,771,1703,886,1009,212
Q9NY47,0,0,3,0,0,1,0
Q9NY84,15,33,0,23,5,35,0
Q9NY93,560,592,317,481,483,523,170
Q9NYG2,524,593,349,501,488,504,234
Q9NYP7,151,400,199,285,313,191,10
Q9NYQ6,16,4,4,0,2,7,0
Q9NYR8,743,1545,1179,1469,1410,998,216
Q9NYU2,4,0,2,0,1,4,4
Q9NYY3,2,12,0,0,10,8,0
Q9NYZ2,7002,5286,1542,2957,5992,4759,4557
Q9NZ08,13,5,5,0,5,3,0
Q9NZB8,305,439,170,348,418,198,59
Q9NZJ0,110,1621,665,765,175,738,72
Q9NZJ4,1430,500,483,310,1642,140,123
Q9NZM1,54,27,7,13,27,14,9
Q9NZM4,237,515,219,336,217,285,161
Q9NZN4,0,0,0,0,0,0,0
Q9NZN5,79,44,15,37,4,22,18
Q9NZS9,463,972,178,437,424,768,135
Q9P000,525,478,348,331,772,622,260
Q9P055,272,483,170,143,268,346,67
Q9P0K9,79,44,32,29,59,36,56
Q9P0U3,6,9,2,16,26,4,0
Q9P0X4,111,456,137,153,190,240,218
Q9P1Y6,58,36,60,62,73,15,10
Q9P1Z9,568,627,257,563,674,835,384
Q9P202,952,967,528,720,1132,852,515
Q9P215,314,386,233,244,223,290,327
Q9P219,2,6,0,0,0,0,0
Q9P278,1230,1429,712,1138,1126,1266,1232
Q9P289,1570,1995,1131,1731,1237,1450,906
Q9P2D6,52,17,0,9,10,30,14
Q9P2D7,10,3,15,0,3,12,8
Q9P2D8,8,6,0,0,0,2,0
Q9P2E5,586,986,394,962,717,654,492
Q9P2G9,713,998,682,1368,505,654,228
Q9P2I0,1132,1617,758,1351,1319,1642,855
Q9P2J3,88,73,81,124,61,78,21
Q9P2J5,1137,2214,1237,1504,1037,1782,213
Q9P2J8,409,691,229,545,439,451,323
Q9P2K1,57,40,2,31,12,9,0
Q9P2L0,865,835,553,894,787,861,430
Q9P2N4,5,6,5,0,1,11,0
Q9P2N7,23,16,16,20,24,26,0
Q9P2P5,1700,2456,1465,2008,1633,2243,6453
Q9P2P6,500,1100,747,1078,609,786,328
Q9P2R3,0,4,6,0,6,0,0
Q9P2S5,465,216,333,234,285,107,42
Q9P2S6,10,0,0,0,2,4,3
Q9P2T1,0,30,3,16,0,0,0
Q9P2W9,672,805,249,498,737,721,232
Q9P2Y5,533,644,276,563,416,644,161
Q9P3U4,1655,1286,684,1349,921,1039,708
Q9P4W9,0,0,0,0,0,0,0
Q9P4X3,24566,33327,29222,32456,20588,31647,7592
Q9P6I5,912,1255,927,1472,808,1252,664
Q9P720,0,0,0,0,3,0,0
Q9P769,0,0,0,0,1,0,0
Q9P7B2,0,0,0,0,3,0,0
Q9P7H0,66,58,97,65,79,20,5
Q9P7J6,0,0,0,0,0,0,0
Q9P7Q1,0,0,0,0,0,12,0
Q9PBB2,0,0,16,10,1,0,0
Q9PJI3,0,0,0,0,0,0,0
Q9PTX2,2039,2287,1749,2103,1537,2052,982
Q9PTY5,0,0,0,0,0,20,0
Q9PUI0,27,15,26,9,15,5,7
Q9PUU6,4,5,0,2,2,0,1
Q9PVK2,2260,1446,1627,1426,1935,2577,2920
Q9PVW8,190,124,324,79,119,2060,382
Q9PVY0,29,107,35,27,88,40,13
Q9PYY5,0,0,0,0,5,0,0
Q9QUM9,1012,1022,532,702,872,978,508
Q9QUN9,277,411,845,208,329,639,448
Q9QVY3,2716,2483,1349,2186,1977,2158,2904
Q9QW07,239,379,188,574,331,249,80
Q9QW30,4,0,2,0,4,7,13
Q9QWG7,111,2,13,67,174,17,1
Q9QWW1,1447,2346,1536,1898,1854,2758,3927
Q9QX47,378,540,170,319,405,640,171
Q9QX72,476,612,257,421,366,538,314
Q9QXE5,105,61,142,114,102,5,25
Q9QXG4,1485,2703,1811,1950,1926,2018,746
Q9QXN5,659,861,447,531,570,973,974
Q9QXT1,550,776,524,796,677,678,678
Q9QXT3,8454,26612,16644,20581,11967,43460,41010
Q9QXV3,646,678,224,320,623,677,511
Q9QXZ0,85,148,58,85,84,160,89
Q9QY36,385,469,412,375,427,497,168
Q9QY73,4100,8933,4664,6562,4686,6482,2351
Q9QYC7,400,725,618,759,522,501,204
Q9QYE6,1199,1597,691,849,936,1216,1211
Q9QYF3,76,19,16,25,18,25,35
Q9QYI4,1001,1752,766,1505,993,1175,581
Q9QYJ0,1989,2170,1230,1693,1833,1932,1471
Q9QYK3,119,124,103,166,98,122,97
Q9QYK7,2697,3175,1145,2971,1361,2707,1723
Q9QYP1,9,0,0,0,2,3,4
Q9QYS1,17,27,11,37,40,16,17
Q9QYS2,89,343,245,240,163,232,36
Q9QYU4,13281,15738,7954,14075,13052,14916,3945
Q9QYW3,98,134,121,340,34,58,65
Q9QZ04,0,0,0,0,0,0,0
Q9QZ15,0,0,0,0,1,0,0
Q9QZ81,1893,2183,522,1005,1982,1576,579
Q9QZA6,999,2161,1311,1797,1012,1662,610
Q9QZB7,586,763,592,673,814,736,699
Q9QZB9,955,935,531,750,879,877,383
Q9QZC4,2043,3062,1511,2522,1946,2182,432
Q9QZH7,247,337,250,274,237,283,70
Q9QZL2,20,41,51,34,23,33,35
Q9QZL6,0,0,0,0,0,5,0
Q9QZM5,629,1243,407,831,330,679,201
Q9QZN1,241,385,140,358,265,215,45
Q9QZN3,2830,1835,2378,3837,2729,1588,1269
Q9QZR0,1314,270,103,176,681,191,102
Q9QZS6,1292,2542,1128,2257,1330,1454,362
Q9QZU7,698,887,1532,839,838,294,52
Q9R022,119,197,117,221,116,146,33
Q9R088,75,50,71,123,84,63,4
Q9R095,3,16,0,2,2,2,0
Q9R0A5,47,49,141,35,64,1,15
Q9R0D8,152,223,175,246,247,227,81
Q9R0E1,3684,5919,4363,5346,4100,4426,3346
Q9R0M8,166,247,88,109,153,211,39
Q9R0Q9,486,925,631,861,630,792,413
Q9R0R1,16123,16150,9571,17966,18881,15570,3243
Q9R0S3,148,230,381,433,317,687,38524
Q9R0X0,174,319,199,327,160,232,68
Q9R0X5,576,652,489,666,548,530,305
Q9R0Y1,3,13,5,18,10,7,3
Q9R0Z7,197,235,153,181,154,196,20
Q9R144,4,0,4,12,7,10,0
Q9R1K5,1204,937,493,826,967,822,794
Q9R1S0,263,282,151,301,213,274,81
Q9R1S4,4476,4763,1635,513,2653,4220,1316
Q9R1X5,15,8,18,2,8,11,15
Q9R244,5463,1765,1299,3021,8156,7157,5972
Q9S714,781,497,1395,689,577,151,83
Q9S7E9,0,0,0,0,1,48,0
Q9S7J7,0,0,0,0,0,29,0
Q9S7L9,0,0,0,0,1,8,0
Q9S7N7,0,0,0,0,1,40,0
Q9S834,0,0,0,0,0,35,0
Q9S9N1,0,0,0,0,0,0,0
Q9SA78,0,0,0,0,0,1,0
Q9SAI2,0,0,0,0,0,7,0
Q9SAR5,0,0,0,0,0,0,0
Q9SB50,0,0,0,0,0,2,0
Q9SBN3,0,0,4,0,1,20,4
Q9SBN4,0,0,0,0,0,12,9
Q9SBN5,0,0,0,0,0,50,0
Q9SCC8,0,0,0,0,0,0,0
Q9SCM3,0,0,4,5,32,5,6
Q9SE26,0,0,0,0,0,0,0
Q9SEE4,1484,517,281,1015,304,981,1240
Q9SEV0,61,71,3,47,12,9,3
Q9SF40,0,0,0,0,2,0,0
Q9SG95,0,0,0,0,2,68,7
Q9SGA5,52,41,44,85,39,50,57
Q9SGA6,0,0,0,0,1,0,0
Q9SGH6,37,0,53,9,88,20,164
Q9SGP2,0,0,0,0,1,7,0
Q9SHY8,0,0,0,0,1,35,0
Q9SIC9,0,0,0,0,0,9,0
Q9SIF2,0,0,0,0,0,4,0
Q9SIK2,0,0,0,0,0,0,0
Q9SIP7,0,5,13,0,0,0,0
Q9SIX1,0,0,0,0,0,62,0
Q9SJC6,10,19,0,16,13,8,0
Q9SJI8,0,0,0,0,0,0,0
Q9SJT7,0,0,0,0,0,1,0
Q9SJU0,0,0,0,0,0,16,0
Q9SK22,0,0,0,0,3,0,0
Q9SKI2,0,0,0,0,0,0,0
Q9SKJ7,0,0,0,0,2,7,0
Q9SKQ0,0,0,0,4,0,0,0
Q9SLY8,0,0,0,0,0,0,0
Q9SM02,0,4,0,0,3,21,0
Q9SMH3,0,0,3,0,0,3,0
Q9SMI2,0,0,7,0,0,0,0
Q9SMI3,0,0,0,0,4,0,0
Q9SMN1,0,0,0,0,0,14,4
